Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Tamil Nadu,Aurangabad,Men,Sweaters,19,422640,Owned,11-04-2020,950,Jacqueline Little,M53,"5875 Strong Bypass Suite 084 Anthonyton, KY 97012",(247)856-6328,10 AM - 9 PM,4,Not Available,None,15946,15-06-2024,June,572463,Derek Richmond,234,2948,5,5896
Zudio,India,Rajasthan,Bhopal,Kids,Tops,97,420091,Rented,23-03-2021,1000,Lisa Weaver,M80,"46545 Davidson Motorway Apt. 562 Zhangbury, AR 43641",(043)507-0277,11 AM - 8 PM,6,Available,"CCTV, Alarm",39858,21-11-2024,November,641873,Brandon Gibson,709,2106,8,6739.2
Zudio,India,Delhi,Patna,Kids,Jackets,69,419443,Rented,29-11-2021,1300,Megan Moore,M90,"44160 Troy Village Brendaville, OK 14437",238.399.0543x44292,10 AM - 7 PM,20,Not Available,CCTV,12084,03-12-2024,December,796282,Roy Hudson,565,1594,2,1275.2
Zudio,India,West Bengal,Nagpur,Women,Skirts,77,428342,Owned,22-06-2020,1100,Ann Sexton,M22,"431 Lucas Glen Apt. 409 South Dustin, DE 35860",(475)078-8882,10 AM - 7 PM,20,Available,"CCTV, Alarm",23109,03-05-2024,May,689277,Leslie Garcia,835,2070,2,1656
Zudio,India,Tamil Nadu,Kolkata,Men,Pants,53,404914,Rented,20-07-2021,1100,Paul Martin,M78,"301 Stevens Summit Suite 916 Lake Williamfort, IA 29619",743-465-6684,11 AM - 8 PM,3,Available,Alarm,26804,20-05-2024,May,594993,Anna Golden,959,1848,2,1478.4
Zudio,India,Uttar Pradesh,Kanpur,Men,Shoes,97,404433,Owned,03-03-2023,1300,Stephanie Miller MD,M6,"2119 Casey Place Suite 220 East Cassandramouth, NC 99569",561-170-0638x923,10 AM - 9 PM,5,Not Available,Alarm,89046,29-08-2024,August,850940,Alicia Serrano,800,2251,5,4502
Zudio,India,Delhi,Noida,Men,Skirts,56,407339,Owned,22-09-2022,950,Kristin Orozco,M13,"636 Thomas Haven Suite 646 Sullivanville, NC 70839",052.858.7580x229,9 AM - 8 PM,15,Available,None,51388,20-07-2024,July,558721,Marcus Thompson,769,2219,3,2662.8
Zudio,India,West Bengal,Solapur,Men,Hoodies,98,433405,Owned,15-03-2022,1200,Matthew Goodwin,M33,USNV Harris FPO AP 33459,001-154-166-2838,9 AM - 8 PM,7,Not Available,"CCTV, Alarm",34777,24-03-2024,March,606450,Amanda Becker,651,1388,1,555.2
Zudio,India,Rajasthan,Madurai,Women,Jackets,69,410962,Rented,13-09-2020,1000,Amy Mccoy,M53,"0532 Tanya Corners Apt. 553 Lake Chad, WY 82844",3831858825,10 AM - 7 PM,16,Available,CCTV,91904,21-02-2024,February,510285,Adam Miller,584,2535,4,4056
Zudio,India,Delhi,Solapur,Kids,Shoes,89,433411,Owned,31-12-2022,1000,Robert Bartlett,M56,"38201 Bryant Ports South Amber, MA 66911",-7721,10 AM - 9 PM,18,Available,None,72431,31-01-2024,January,725128,Allen Maxwell,419,2767,6,6640.8
Zudio,India,Uttar Pradesh,Kochi,Women,Dresses,58,424041,Rented,30-08-2020,950,Zachary Oconnell,M90,"9502 Vanessa Cape South Donna, AK 71235",001-908-701-2916x4065,9 AM - 8 PM,12,Available,Alarm,40806,02-01-2024,January,769118,Richard Morrison,557,2488,3,2985.6
Zudio,India,Tamil Nadu,Agra,Women,Shoes,38,429557,Owned,17-08-2021,800,April Johnson,M72,"198 Stephen Via North Bonnie, NM 19191",001-819-4546,10 AM - 9 PM,15,Not Available,None,44629,15-01-2024,January,801240,Deborah Anderson,883,995,7,2786
Zudio,India,Rajasthan,Bengaluru,Men,Shirts,38,415791,Owned,31-07-2024,1100,Justin Summers,M78,"8992 Rivera Squares Nicholasbury, ND 16794",001-188-504-7918,9 AM - 8 PM,11,Available,None,85663,13-07-2024,July,970170,Jason Hamilton,724,2775,7,7770
Zudio,India,Gujarat,Noida,Kids,Sweaters,49,411320,Rented,17-07-2020,1000,Sean Rogers,M14,"9408 Castillo Squares Jeffburgh, OH 43060",(585)470-4529,11 AM - 8 PM,18,Not Available,CCTV,16094,05-09-2024,September,959452,Kyle Wright,784,1271,3,1525.2
Zudio,India,Delhi,Indore,Kids,Tops,94,407485,Owned,03-12-2020,1300,Ian Johnson,M55,"0858 Darrell Mission Apt. 665 South Reginaldside, AZ 52585",+1-449-606-1953x7310,10 AM - 7 PM,17,Not Available,None,40716,25-07-2024,July,279110,Ricardo Barton,684,2657,4,4251.2
Zudio,India,Gujarat,Jammu,Kids,Dresses,91,417204,Rented,22-05-2021,800,Sara Chang,M29,"8960 David Fields Apt. 283 Fergusontown, NM 63719",701.070.0544x3863,11 AM - 8 PM,3,Not Available,CCTV,74472,09-05-2024,May,581243,Nicole Martinez,812,864,6,2073.6
Zudio,India,Tamil Nadu,Rajkot,Men,Jackets,69,422815,Owned,27-01-2022,1300,Sydney Scott,M35,"15087 Michael Overpass Oliverland, IL 87351",003-354-2541,11 AM - 8 PM,17,Not Available,CCTV,36584,04-06-2024,June,919334,Thomas Carter,578,998,1,399.2
Zudio,India,Gujarat,Mumbai,Men,Jackets,36,421473,Owned,03-08-2022,800,Alexis Black MD,M74,"395 Richard Place Apt. 940 Pricestad, LA 09316",056-557-7788x232,10 AM - 7 PM,10,Available,None,57871,18-11-2024,November,563762,Kimberly Bauer,881,1847,8,5910.4
Zudio,India,Uttar Pradesh,Visakhapatnam,Kids,Tops,37,416180,Rented,29-09-2021,1300,Jonathan Ellis,M52,"PSC 0685, Box 5331 APO AA 97693",100.084.4829x067,11 AM - 8 PM,15,Not Available,CCTV,25848,23-02-2024,February,786792,Tammy Gonzalez,269,847,5,1694
Zudio,India,Delhi,Guwahati,Kids,Jackets,66,439527,Owned,29-10-2023,1300,Emily Lynch,M35,"284 Hernandez Port Valentineport, HI 05844",-5186,11 AM - 8 PM,5,Not Available,CCTV,83311,20-07-2024,July,120294,Paige Hale,771,2161,1,864.4
Zudio,India,Maharashtra,Noida,Kids,Shirts,22,409525,Owned,30-10-2020,1400,Michael Oconnor,M28,USS Wood FPO AE 13615,(978)067-5090,9 AM - 8 PM,19,Available,CCTV,30448,26-11-2024,November,862033,Madison Johnston,944,1028,4,1644.8
Zudio,India,Delhi,Hyderabad,Men,Dresses,18,406991,Rented,14-09-2023,800,Tyler Boone,M100,"25930 Hill Island Apt. 804 North Karenland, HI 36934",(927)272-4661x90911,10 AM - 9 PM,3,Not Available,Alarm,53175,10-11-2024,November,954162,Daisy Long,975,2629,5,5258
Zudio,India,Maharashtra,Visakhapatnam,Men,Dresses,90,408223,Rented,12-01-2022,1200,Courtney Wiggins,M96,"817 Peter Forges Apt. 790 Kingside, NM 39918",+1-206-292-2498x18492,9 AM - 8 PM,14,Not Available,"CCTV, Alarm",27324,09-01-2024,January,881844,Krystal Jones,347,1078,3,1293.6
Zudio,India,West Bengal,Thane,Men,Tops,9,430519,Owned,15-10-2020,1300,Mary Harris,M11,"4985 Vargas Greens West Kenneth, OR 65805",001-292-485-9442x85744,10 AM - 7 PM,19,Not Available,CCTV,40913,07-05-2024,May,312448,Matthew Taylor,470,871,8,2787.2
Zudio,India,Uttar Pradesh,Chandigarh,Women,T-shirts,63,438265,Rented,15-04-2024,1100,Joshua Dennis,M13,"3424 Erica Trafficway South Meredith, ND 71917",936.361.3630,11 AM - 8 PM,11,Not Available,None,24467,12-06-2024,June,964181,Courtney Webster,584,2225,8,7120
Zudio,India,Delhi,Kanpur,Men,Shoes,69,410487,Rented,08-01-2022,1400,Allison Hoover,M23,"67413 George Stream Suite 561 East Jeffreyport, AK 92619",+1-833-700-8433x23523,10 AM - 7 PM,20,Not Available,Alarm,32549,07-02-2024,February,493764,Catherine Erickson,618,1237,1,494.8
Zudio,India,Rajasthan,Kochi,Women,Jeans,4,427760,Owned,07-11-2024,950,Benjamin Hall,M84,"562 Brandon Points New Rebecca, CO 59959",+1-105-629-1784x16105,10 AM - 9 PM,15,Not Available,"CCTV, Alarm",34108,18-11-2024,November,783127,James Mendez,827,2785,1,1114
Zudio,India,Uttar Pradesh,Nashik,Kids,Sweaters,74,407092,Owned,28-01-2023,1300,Dawn Reynolds,M70,"3244 Ashley Green Apt. 613 Timothyland, RI 70403",+1-357-576-7138x53881,10 AM - 7 PM,15,Available,None,46321,02-08-2024,August,735649,Emily Shepard,996,2554,8,8172.8
Zudio,India,West Bengal,Rajkot,Women,Shoes,29,404561,Rented,26-08-2023,1300,Wesley Johnson,M61,"474 Jordan Hill Apt. 426 Hoodstad, CO 09815",(798)802-7987x736,9 AM - 8 PM,3,Available,None,66409,23-04-2024,April,504723,Nicole Hodge,982,959,2,767.2
Zudio,India,Delhi,Mumbai,Women,Sweaters,72,424772,Owned,22-12-2021,800,Tiffany Hampton,M68,"079 Ramirez Lights Suite 641 Paulside, TN 13790",304-553-9692,10 AM - 7 PM,13,Available,Alarm,51908,28-11-2024,November,520143,Laura Cook,629,1401,8,4483.2
Zudio,India,West Bengal,Surat,Women,Pants,45,410499,Owned,18-11-2022,1200,Joseph Gordon,M34,"0335 Anderson Ville Nancyside, FL 28101",263.488.5936,10 AM - 9 PM,17,Available,CCTV,67725,18-04-2024,April,739199,Zachary Gillespie,670,2866,7,8024.8
Zudio,India,Karnataka,Kolhapur,Men,Hoodies,49,414686,Rented,23-11-2022,1200,Mrs. Dana Clark,M24,"817 Kara Fort Suite 106 New Josephmouth, NY 33246",544-163-4385,10 AM - 9 PM,4,Not Available,Alarm,90499,06-09-2024,September,844781,Gregory Jones,921,2267,7,6347.6
Zudio,India,Karnataka,Chandigarh,Women,Jeans,73,432961,Rented,18-11-2022,1100,Jacqueline Bright,M72,"608 King Pine Port Davidland, IN 67609",966-744-3914x435,9 AM - 8 PM,5,Available,"CCTV, Alarm",66713,26-03-2024,March,854201,Travis Garcia,406,997,8,3190.4
Zudio,India,Uttar Pradesh,Jalna,Kids,Sweaters,56,416988,Rented,16-03-2021,800,Maria Leon,M10,"PSC 4414, Box 8970 APO AE 89223",-4390,9 AM - 8 PM,9,Available,Alarm,19719,14-11-2024,November,261005,Tony Martinez,489,1799,4,2878.4
Zudio,India,West Bengal,Mumbai,Kids,Sweaters,27,420893,Rented,16-04-2024,800,Jennifer Wise,M91,"597 Ramirez Street East Jessicashire, AR 11825",001-593-702-8169,10 AM - 7 PM,14,Available,CCTV,70212,21-07-2024,July,449559,Jessica Matthews,467,1422,7,3981.6
Zudio,India,Tamil Nadu,Lucknow,Women,Pants,34,406715,Owned,01-11-2022,1100,Edward Smith,M59,"456 Lewis Shore Perezshire, NJ 89227",9219117254,10 AM - 7 PM,17,Not Available,Alarm,91696,31-07-2024,July,608517,Michael Campbell,926,621,8,1987.2
Zudio,India,Maharashtra,Meerut,Kids,Jackets,83,422517,Owned,29-05-2021,1200,Allen Ortega,M77,"725 Rodriguez Terrace Apt. 876 Trantown, IN 60877",-9114,11 AM - 8 PM,4,Available,CCTV,33332,12-04-2024,April,558194,Jeremy Harvey,621,1904,3,2284.8
Zudio,India,Rajasthan,Varanasi,Men,Dresses,65,432004,Owned,28-11-2021,950,Briana Bates,M56,"8437 Melissa Mountains Jenniferbury, IN 27879",001-260-133-6433x4829,9 AM - 8 PM,19,Not Available,Alarm,17800,01-08-2024,August,161627,Gregory Adams,557,722,8,2310.4
Zudio,India,Delhi,Varanasi,Men,Shirts,65,412576,Owned,23-06-2021,950,Kimberly Miller,M51,"54070 Walter Points Suite 523 West Billyton, WA 05597",259-102-5284x912,10 AM - 9 PM,19,Not Available,CCTV,74784,15-11-2024,November,831282,Dawn Gonzalez,970,2648,7,7414.4
Zudio,India,Gujarat,Ahmedabad,Kids,Pants,95,436155,Rented,25-04-2024,1200,Alan Perez,M75,"54113 Green Spur Apt. 111 Andrewstad, NV 82675",426.537.6321x762,10 AM - 9 PM,14,Not Available,Alarm,12619,02-07-2024,July,755547,Kevin Walker,913,2352,2,1881.6
Zudio,India,Uttar Pradesh,Ranchi,Men,Jeans,22,413883,Rented,15-01-2024,1400,Elizabeth Donaldson,M70,Unit 1840 Box 9184 DPO AE 30674,880-570-3984x549,9 AM - 8 PM,15,Not Available,Alarm,25772,06-03-2024,March,435272,Tony Gonzalez,673,663,2,530.4
Zudio,India,Gujarat,Guwahati,Men,Sweaters,46,419942,Owned,21-12-2023,1100,Alyssa Martin,M12,"196 Adams Walk Lake Kathrynport, SC 90414",001-324-960-6806x4985,9 AM - 8 PM,14,Available,"CCTV, Alarm",33833,16-01-2024,January,530500,Martha Robinson,969,672,4,1075.2
Zudio,India,Karnataka,Agra,Men,Sweaters,66,439728,Rented,25-10-2022,1200,Craig Abbott,M19,"724 Johnson Cove Apt. 609 West Kellymouth, ND 77246",027.696.9364x85180,9 AM - 8 PM,20,Available,"CCTV, Alarm",10086,12-05-2024,May,316811,Jasmine Potter,547,512,7,1433.6
Zudio,India,Rajasthan,Nagpur,Women,T-shirts,23,405100,Owned,03-02-2022,1100,Tracey Allen,M37,"447 Alexander Forks Johnsonfurt, WY 26994",457.542.6385x4690,10 AM - 7 PM,4,Available,Alarm,90729,21-02-2024,February,871531,Eric Jones,552,1755,2,1404
Zudio,India,Gujarat,Kolkata,Men,T-shirts,9,409052,Rented,28-11-2020,1100,James Vega,M24,Unit 7877 Box 7017 DPO AA 53614,+1-972-514-6164x6605,10 AM - 7 PM,19,Available,CCTV,13937,31-01-2024,January,807080,Daniel Harmon,792,2380,2,1904
Zudio,India,Rajasthan,Meerut,Women,Skirts,26,413962,Rented,14-05-2024,1000,Sarah Rowland,M2,"6095 Cristian Common East Sandra, PA 23154",367-390-8041x02499,11 AM - 8 PM,14,Available,CCTV,94636,08-06-2024,June,831191,Mr. Joseph Kelley,953,800,6,1920
Zudio,India,Gujarat,Kochi,Kids,Jeans,98,409208,Rented,23-03-2024,1000,Lauren Baldwin,M32,"5902 Danielle Summit Apt. 395 North Michellefurt, NY 92473",+1-900-777-5726x499,10 AM - 9 PM,8,Not Available,"CCTV, Alarm",75325,24-09-2024,September,724894,Robyn Gordon,273,2573,1,1029.2
Zudio,India,West Bengal,Nashik,Women,Dresses,37,435965,Owned,05-07-2022,800,Dustin Mclaughlin,M8,"990 Baldwin Dale Barbarafort, OR 05646",+1-489-305-8544x87329,10 AM - 9 PM,20,Not Available,"CCTV, Alarm",22211,03-03-2024,March,903320,Leah Brown,578,1436,6,3446.4
Zudio,India,West Bengal,Hyderabad,Kids,Hoodies,62,429199,Owned,01-12-2020,950,Ronald Rose,M82,"8699 Melanie Shoal Apt. 182 Port Brandon, SC 12093",148.638.7384,10 AM - 9 PM,17,Not Available,None,92117,15-07-2024,July,863956,Christopher Reyes,350,814,4,1302.4
Zudio,India,Rajasthan,Meerut,Kids,Shirts,32,434289,Rented,07-05-2024,1300,Francisco Wallace,M60,"50489 Rhonda Way Port Christinaside, MO 00906",(512)886-5635x952,9 AM - 8 PM,15,Not Available,None,55357,12-05-2024,May,433794,Jennifer Jones,801,2992,7,8377.6
Zudio,India,Delhi,Varanasi,Kids,Shirts,19,424518,Owned,01-07-2023,1100,Paul Johnson,M65,"38696 Tiffany Fork Heatherport, HI 95144",001-849-303-4632x726,9 AM - 8 PM,20,Not Available,CCTV,74836,14-02-2024,February,141814,Jamie Hernandez,941,1141,3,1369.2
Zudio,India,Rajasthan,Noida,Women,Shoes,68,414590,Rented,21-03-2020,800,Robert Peters,M63,"2296 Riley Well New Hannahview, TN 07293",854-639-7870x6744,9 AM - 8 PM,19,Available,CCTV,85866,23-11-2024,November,471013,Amy Allen,341,2214,3,2656.8
Zudio,India,Maharashtra,Jaipur,Kids,Hoodies,70,417867,Owned,01-07-2023,800,John Guerra,M66,"4854 Williams Port Johnsonberg, MS 69772",+1-167-665-5807x42861,11 AM - 8 PM,17,Not Available,"CCTV, Alarm",64362,16-10-2024,October,319939,Victor Wilson,591,2536,5,5072
Zudio,India,Delhi,Agra,Women,Hoodies,37,405584,Rented,16-11-2020,1000,Jennifer Barrett,M70,"0036 Welch Forks Suite 718 Nicolefurt, GA 76037",296.413.4695,11 AM - 8 PM,15,Not Available,Alarm,58425,04-11-2024,November,948884,Victoria Gutierrez,811,1610,3,1932
Zudio,India,Delhi,Faridabad,Women,Tops,16,434923,Rented,15-04-2021,950,James Rodriguez,M43,"682 Meyer Trail Suite 137 East Kimberlybury, WV 36178",(069)771-6845x2736,11 AM - 8 PM,10,Not Available,None,65971,16-11-2024,November,125245,William Small,762,1346,3,1615.2
Zudio,India,Rajasthan,Bengaluru,Women,Jackets,77,405090,Rented,19-01-2023,950,Kirk Thompson,M81,"40334 Leblanc Park Apt. 254 Port Josephshire, HI 02930",302.995.4373x4131,9 AM - 8 PM,10,Available,CCTV,68983,22-11-2024,November,426623,Ashley Webb,793,554,1,221.6
Zudio,India,Rajasthan,Kolkata,Men,Dresses,71,425416,Owned,29-01-2023,1200,Maria Haley,M66,"0878 Hector Courts Suite 543 Lake Melissaview, AZ 67716",001-401-328-4955x82664,9 AM - 8 PM,3,Available,CCTV,17912,28-05-2024,May,817270,Marilyn Johnson,813,2701,8,8643.2
Zudio,India,Maharashtra,Faridabad,Men,Jackets,24,416205,Rented,06-02-2023,1400,Michelle Rodriguez,M18,"169 Paul Path Apt. 808 Bruceberg, VT 84254",477.360.5914x3737,9 AM - 8 PM,17,Available,None,64851,11-09-2024,September,265937,Meredith Snyder,525,1745,6,4188
Zudio,India,Uttar Pradesh,Chhattisgarh,Women,Skirts,78,407736,Rented,17-09-2020,950,Joseph Black,M44,"96860 William Burg Suite 487 West Christophermouth, KY 90313",191.876.5882,11 AM - 8 PM,10,Not Available,None,58787,25-10-2024,October,213434,Matthew Jones,871,2151,3,2581.2
Zudio,India,West Bengal,Ahmedabad,Kids,Pants,55,405991,Owned,25-10-2020,950,Heather Huang,M79,"166 Steven Alley North Gregoryside, AL 77412",-2154,9 AM - 8 PM,20,Available,"CCTV, Alarm",69107,17-07-2024,July,735324,Gary Zimmerman,851,2272,5,4544
Zudio,India,Rajasthan,Jammu,Women,Sweaters,52,437069,Rented,16-02-2022,800,Collin Gallegos,M93,"621 David Trail Suite 234 Port Danielbury, WV 43239",001-436-678-8823x50296,9 AM - 8 PM,15,Available,Alarm,14477,26-07-2024,July,866933,Katrina Barrett,612,1115,4,1784
Zudio,India,Gujarat,Surat,Women,Jackets,2,403847,Rented,06-03-2021,1000,Harry Mendoza,M6,"91274 Sarah Pass North Amy, RI 43353",830-740-0809x361,10 AM - 7 PM,5,Available,Alarm,12650,13-01-2024,January,521555,Amy Perez,499,2348,3,2817.6
Zudio,India,Gujarat,Patna,Kids,Sweaters,79,424596,Owned,03-05-2024,1200,Rachel Day,M41,"8338 Kennedy Street Apt. 323 New Jennifer, ME 39966",636.270.1067,10 AM - 9 PM,19,Available,CCTV,90980,05-05-2024,May,102922,Ashley Pineda,559,2615,1,1046
Zudio,India,Gujarat,Ahmedabad,Kids,Jackets,22,424042,Rented,01-09-2021,1200,Connor Anderson,M66,"06461 May Court Suite 090 North Nicole, CT 86144",100.764.9806,9 AM - 8 PM,20,Not Available,"CCTV, Alarm",20947,09-09-2024,September,891202,Amanda Castillo,258,887,6,2128.8
Zudio,India,Uttar Pradesh,Guwahati,Kids,Tops,69,434783,Rented,04-09-2024,1100,Belinda Ward,M46,"2742 Raymond Track East Rebecca, WY 63439",185-719-0154,11 AM - 8 PM,11,Available,Alarm,87823,27-11-2024,November,220513,Meagan Rice,662,2236,7,6260.8
Zudio,India,Delhi,Mysuru,Women,Shoes,8,408609,Rented,22-06-2022,950,Marissa Sheppard,M79,"7707 Debra Cape Suite 824 Davisfurt, DE 13367",47150312,11 AM - 8 PM,13,Not Available,Alarm,12055,09-07-2024,July,778822,Brittany Trujillo,692,1006,3,1207.2
Zudio,India,Rajasthan,Kochi,Men,Skirts,71,413703,Owned,24-06-2020,1100,Emily Allen,M60,"71673 Juan Viaduct Williamside, HI 56430",413-337-2112x32603,9 AM - 8 PM,18,Available,Alarm,22807,05-01-2024,January,476255,Elizabeth Nguyen,901,569,3,682.8
Zudio,India,Rajasthan,Patna,Women,Dresses,38,421760,Rented,11-11-2024,1100,Zachary Coleman,M40,"624 Norris Union Apt. 033 Michaelberg, DE 63391",7498424729,10 AM - 9 PM,12,Not Available,"CCTV, Alarm",42862,30-04-2024,April,869965,Jamie Bryan,992,2657,4,4251.2
Zudio,India,Tamil Nadu,Rajkot,Women,Jackets,69,434734,Owned,24-08-2023,1200,Sarah Taylor,M90,"539 Laura Bypass Quinntown, WA 29643",158-646-4353x846,10 AM - 9 PM,13,Available,None,72211,09-10-2024,October,695875,Cheryl Anderson,399,2490,2,1992
Zudio,India,Uttar Pradesh,Coimbatore,Women,Shirts,59,421520,Owned,05-04-2022,1000,Melissa Morris,M39,"387 Rowe Ramp Stephanieburgh, GA 09232",716-517-0561x7608,10 AM - 7 PM,13,Not Available,"CCTV, Alarm",33025,05-05-2024,May,122894,Timothy Frazier,984,1501,3,1801.2
Zudio,India,Gujarat,Kolkata,Men,Dresses,41,408045,Rented,30-10-2024,1000,Michael Jenkins,M85,"750 Carlos Causeway Suite 575 Martinezfurt, SC 94926",219.783.5957,11 AM - 8 PM,18,Not Available,None,58898,02-06-2024,June,350870,Molly Dunlap,593,523,8,1673.6
Zudio,India,West Bengal,Agra,Women,Tops,34,406033,Rented,02-10-2021,950,Andrea Burns,M88,"0681 Jodi Knoll Suite 526 Teresaton, VA 57895",001-465-992-4963x0775,9 AM - 8 PM,5,Not Available,None,51443,12-08-2024,August,649390,Randall Norton,716,2345,8,7504
Zudio,India,Karnataka,Bengaluru,Kids,Jeans,82,423964,Owned,12-05-2022,800,Dustin Brown,M33,"605 Tracy Flats Apt. 880 South Jacqueline, ME 99732",+1-923-246-5590x9763,10 AM - 9 PM,5,Not Available,None,59477,07-05-2024,May,341610,Pamela Leonard,221,916,4,1465.6
Zudio,India,Delhi,Kolkata,Men,Jeans,38,415449,Rented,25-06-2020,950,Jill Rice,M56,"2942 Katherine Vista Johnsontown, ID 52571",(169)889-9973x421,10 AM - 7 PM,3,Available,Alarm,65098,17-09-2024,September,548014,Micheal Crawford,869,1664,8,5324.8
Zudio,India,Delhi,Kolkata,Women,Shoes,98,403716,Rented,25-10-2020,1300,Andrew Nelson,M24,"4989 Cabrera Views Weaverchester, NJ 40502",852-068-3660x22237,9 AM - 8 PM,19,Not Available,"CCTV, Alarm",74818,23-06-2024,June,477142,Terry Hensley,488,668,6,1603.2
Zudio,India,Uttar Pradesh,Pune,Kids,Skirts,97,422036,Rented,30-12-2021,1100,Jeffrey Gomez,M4,"844 Smith Islands East Amberfort, WA 40983",(097)557-6461x28361,10 AM - 7 PM,8,Available,"CCTV, Alarm",12121,05-03-2024,March,528198,Melissa Flowers,700,1015,2,812
Zudio,India,West Bengal,Indore,Women,Skirts,46,420699,Rented,02-06-2023,800,Francis Norman,M90,"8007 Kristin Via Lake Michaelport, OK 42131",957.636.4245,10 AM - 7 PM,3,Available,Alarm,19597,24-04-2024,April,470086,Dr. Michael Powell,405,1285,5,2570
Zudio,India,Gujarat,Coimbatore,Kids,Jeans,18,408994,Owned,13-03-2022,1000,Cassandra Casey,M5,"352 Rodriguez Lake Clarkechester, AR 79281",188-758-3282x797,11 AM - 8 PM,17,Not Available,Alarm,23120,13-01-2024,January,577183,Matthew George,990,1176,4,1881.6
Zudio,India,Uttar Pradesh,Jammu,Kids,Shoes,86,403799,Owned,02-08-2024,1300,Allison Campbell,M4,"477 Dennis Mission Apt. 173 Morenoland, WY 16186",576.862.7563x27968,10 AM - 7 PM,20,Not Available,None,65886,21-10-2024,October,391988,Brandon Mendez,587,2254,1,901.6
Zudio,India,Karnataka,Kolhapur,Men,Sweaters,12,417648,Owned,21-10-2024,1400,Rachel Perez,M16,"7019 Smith Squares Starkmouth, KY 37460",+1-522-096-5768x54320,11 AM - 8 PM,8,Not Available,None,93311,28-11-2024,November,454034,Daniel Casey,993,1569,4,2510.4
Zudio,India,Delhi,Chhattisgarh,Men,Dresses,29,416991,Rented,14-03-2024,950,Richard Garcia,M9,"1983 Elizabeth Brook Mckayville, MS 07844",459.297.7338,9 AM - 8 PM,8,Available,Alarm,85502,15-01-2024,January,436557,Jessica Guerra,401,1098,8,3513.6
Zudio,India,Tamil Nadu,Mumbai,Women,Pants,47,439027,Rented,19-09-2022,1200,Taylor Morris,M9,"65421 Sharon River New Michaeltown, AR 81253",7888892144,10 AM - 9 PM,15,Not Available,Alarm,97096,01-05-2024,May,433673,Joshua Todd,485,2745,3,3294
Zudio,India,Tamil Nadu,Visakhapatnam,Kids,Tops,57,430812,Rented,06-04-2021,1200,Howard Giles,M4,"338 Blair Loop Apt. 998 Allisonmouth, GA 26594",142174650,11 AM - 8 PM,12,Not Available,CCTV,88565,04-06-2024,June,168798,Barbara Bell,849,1986,3,2383.2
Zudio,India,Uttar Pradesh,Mumbai,Kids,Jackets,98,411410,Rented,02-12-2020,1100,Michael Thompson,M14,"291 Smith Circle Suite 784 North David, TN 54044",-9988,11 AM - 8 PM,7,Available,"CCTV, Alarm",97865,09-05-2024,May,126521,Evan Morgan,709,2211,1,884.4
Zudio,India,Rajasthan,Pondicherry,Women,Jeans,80,434691,Owned,12-08-2023,1200,Michael Dickerson,M60,"7462 Andrew Shoal Kaitlynchester, NE 76733",001-034-628-2255,10 AM - 9 PM,18,Available,"CCTV, Alarm",82065,27-09-2024,September,991587,Benjamin Bailey,227,2906,5,5812
Zudio,India,Rajasthan,Aurangabad,Men,Shoes,96,431501,Rented,24-12-2021,800,Steven Bowman,M38,"588 Lawrence Valleys Port Alyssa, CO 61758",288-058-8211x94285,9 AM - 8 PM,15,Not Available,"CCTV, Alarm",48093,02-08-2024,August,276646,Alicia Goodwin,686,546,8,1747.2
